,Unnamed: 0,CASENUM,non_motorist,CASENUM_VEH_NO,distraction,region,weight,person involved,age,sex,alcohol,dow,hr,interstate hwy,population class,collision,injury,min,month,specific location,relation to road,intersection type,work zone,year,speed,speed limit,crash type,make,lanes,vehicle occupants,area of impact,distracted_binary
3295,3295,201011173777.0,0,201011173777.01.0,0.0,1.0,130.465,1.0,45_64,M,96.0,4.0,afternoon_rush,0.0,2.0,angle,none,17.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,25_35,89.0,49.0,2.0,1,28.0,0
3296,3296,201011173777.0,0,201011173777.02.0,97.0,1.0,130.465,1.0,15_24,F,96.0,4.0,afternoon_rush,0.0,2.0,angle,none,17.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,88.0,55.0,2.0,1,28.0,1
3297,3297,201011173786.0,0,201011173786.01.0,0.0,1.0,13.047,1.0,45_64,M,96.0,6.0,night,0.0,3.0,rear_end,non_incap,33.0,7.0,3.0,roadway,1.0,0.0,2010.0,0.0,35_45,21.0,73.0,3.0,1,26.0,0
3298,3298,201011173786.0,0,201011173786.02.0,97.0,1.0,13.047,1.0,45_64,M,96.0,6.0,night,0.0,3.0,rear_end,non_incap,33.0,7.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,20.0,55.0,3.0,1,26.0,1
3299,3299,201011173791.0,0,201011173791.01.0,0.0,1.0,300.07,1.0,over_65,F,96.0,7.0,afternoon,0.0,2.0,side_swipe,none,22.0,6.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,98.0,37.0,4.0,1,25.0,0
3300,3300,201011173791.0,0,201011173791.02.0,0.0,1.0,300.07,1.0,25_34,M,95.0,7.0,afternoon,0.0,2.0,side_swipe,none,22.0,6.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,98.0,12.0,2.0,1,25.0,0
3301,3301,201011173800.0,0,201011173800.01.0,0.0,1.0,52.18600000000001,1.0,25_34,M,96.0,2.0,afternoon,0.0,2.0,angle,possible,32.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,79.0,37.0,8.0,1,23.0,0
3302,3302,201011173800.0,0,201011173800.02.0,97.0,1.0,52.18600000000001,1.0,over_65,M,96.0,2.0,afternoon,0.0,2.0,angle,possible,32.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,78.0,49.0,2.0,1,23.0,1
3303,3303,201011173801.0,0,201011173801.01.0,0.0,1.0,300.07,1.0,25_34,F,96.0,7.0,afternoon_rush,0.0,3.0,side_swipe,none,34.0,7.0,2.0,roadway,2.0,0.0,2010.0,998.0,25_35,98.0,12.0,2.0,1,21.0,0
3304,3304,201011173801.0,0,201011173801.02.0,0.0,1.0,300.07,1.0,45_64,F,96.0,7.0,afternoon_rush,0.0,3.0,side_swipe,none,34.0,7.0,2.0,roadway,2.0,0.0,2010.0,998.0,25_35,98.0,20.0,2.0,3,21.0,0
3305,3305,201011173826.0,0,201011173826.01.0,0.0,1.0,130.465,1.0,15_24,M,96.0,3.0,afternoon,0.0,3.0,side_swipe,none,59.0,6.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,98.0,52.0,2.0,1,55.0,0
3306,3306,201011173826.0,0,201011173826.02.0,0.0,1.0,130.465,1.0,45_64,M,96.0,3.0,afternoon,0.0,3.0,side_swipe,none,59.0,6.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,98.0,49.0,2.0,1,38.0,0
3307,3307,201011173826.0,0,201011173826.03.0,0.0,1.0,130.465,1.0,over_65,M,96.0,3.0,afternoon,0.0,3.0,side_swipe,none,59.0,6.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,98.0,49.0,2.0,1,38.0,0
3308,3308,201011173837.0,0,201011173837.01.0,0.0,1.0,52.18600000000001,1.0,25_34,M,95.0,6.0,morning_rush,0.0,2.0,angle,possible,45.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,25_35,83.0,49.0,8.0,1,32.0,0
3309,3309,201011173837.0,0,201011173837.02.0,97.0,1.0,52.18600000000001,1.0,25_34,M,95.0,6.0,morning_rush,0.0,2.0,angle,possible,45.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,82.0,12.0,8.0,4,32.0,1
3310,3310,201011173854.0,0,201011173854.01.0,0.0,1.0,300.07,1.0,45_64,F,96.0,3.0,afternoon,0.0,3.0,rear_end,none,15.0,6.0,19.0,roadway,0.0,0.0,2010.0,0.0,45_55,21.0,13.0,1.0,1,26.0,0
3311,3311,201011173854.0,0,201011173854.02.0,97.0,1.0,300.07,1.0,45_64,F,96.0,3.0,afternoon,0.0,3.0,rear_end,none,15.0,6.0,19.0,roadway,0.0,0.0,2010.0,998.0,45_55,20.0,42.0,1.0,1,26.0,1
3312,3312,201011173855.0,1,201011173855.01.0,1.0,1.0,33.921,1.0,15_24,M,97.0,3.0,night,0.0,1.0,not_motor_vehicle,non_incap,7.0,6.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,13.0,35.0,4.0,1,32.0,1
3313,3313,201011173858.0,0,201011173858.01.0,0.0,1.0,52.18600000000001,1.0,45_64,F,96.0,3.0,afternoon,0.0,3.0,angle,non_incap,29.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,35_45,89.0,12.0,3.0,1,30.0,0
3314,3314,201011173858.0,0,201011173858.02.0,0.0,1.0,52.18600000000001,1.0,over_65,F,96.0,3.0,afternoon,0.0,3.0,angle,non_incap,29.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,35_45,88.0,49.0,4.0,2,30.0,0
3315,3315,201011173867.0,0,201011173867.01.0,0.0,1.0,135.684,1.0,25_34,F,96.0,3.0,afternoon_rush,0.0,1.0,rear_end,none,53.0,6.0,1.0,roadway,0.0,0.0,2010.0,0.0,25_35,21.0,20.0,2.0,3,26.0,0
3316,3316,201011173867.0,0,201011173867.02.0,1.0,1.0,135.684,1.0,15_24,M,96.0,3.0,afternoon_rush,0.0,1.0,rear_end,none,53.0,6.0,1.0,roadway,0.0,0.0,2010.0,998.0,25_35,20.0,35.0,2.0,1,26.0,1
3317,3317,201011173871.0,0,201011173871.01.0,0.0,1.0,13.047,1.0,15_24,M,96.0,5.0,afternoon_rush,0.0,3.0,not_motor_vehicle,non_incap,0.0,7.0,2.0,roadway,1.0,0.0,2010.0,998.0,45_55,13.0,20.0,2.0,1,32.0,0
3318,3318,201011173876.0,0,201011173876.01.0,97.0,1.0,298.504,1.0,45_64,M,96.0,3.0,morning_rush,0.0,8.0,rear_end,none,3.0,6.0,8.0,roadway,0.0,0.0,2010.0,998.0,45_55,28.0,49.0,2.0,1,32.0,1
3319,3319,201011173876.0,0,201011173876.02.0,0.0,1.0,298.504,1.0,45_64,M,96.0,3.0,morning_rush,0.0,8.0,rear_end,none,3.0,6.0,8.0,roadway,0.0,0.0,2010.0,998.0,45_55,30.0,7.0,2.0,1,32.0,0
3320,3320,201011173890.0,0,201011173890.01.0,0.0,1.0,300.07,1.0,45_64,F,96.0,4.0,afternoon,0.0,3.0,rear_end,none,23.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,35_45,25.0,49.0,6.0,1,26.0,0
3321,3321,201011173890.0,0,201011173890.02.0,97.0,1.0,300.07,1.0,45_64,F,96.0,4.0,afternoon,0.0,3.0,rear_end,none,23.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,35_45,24.0,22.0,6.0,1,26.0,1
3322,3322,201011173891.0,1,201011173891.01.0,0.0,1.0,13.047,1.0,15_24,F,96.0,7.0,night,0.0,3.0,not_motor_vehicle,non_incap,30.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,45_55,13.0,2.0,3.0,1,31.0,0
3323,3323,201011173908.0,0,201011173908.01.0,99.0,1.0,296.808,1.0,45_64,M,96.0,1.0,late_night,0.0,8.0,not_motor_vehicle,U/K,49.0,6.0,1.0,pking_zone,0.0,0.0,2010.0,998.0,15_25,11.0,37.0,8.0,1,32.0,0
3324,3324,201011173915.0,0,201011173915.01.0,0.0,1.0,118.723,1.0,45_64,F,96.0,5.0,morning_rush,0.0,8.0,angle,none,58.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,87.0,49.0,8.0,1,22.0,0
3325,3325,201011173915.0,0,201011173915.02.0,1.0,1.0,118.723,1.0,15_24,F,96.0,5.0,morning_rush,0.0,8.0,angle,none,58.0,6.0,2.0,roadway,1.0,0.0,2010.0,998.0,15_25,86.0,24.0,2.0,1,22.0,1
3326,3326,201011173924.0,0,201011173924.01.0,0.0,1.0,13.047,1.0,25_34,M,96.0,2.0,afternoon,0.0,3.0,rear_end,none,20.0,6.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,98.0,38.0,3.0,2,26.0,0
3327,3327,201011173924.0,0,201011173924.02.0,0.0,1.0,13.047,1.0,over_65,F,96.0,2.0,afternoon,0.0,3.0,rear_end,none,20.0,6.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,25.0,35.0,3.0,1,26.0,0
3328,3328,201011173924.0,0,201011173924.03.0,97.0,1.0,13.047,1.0,35_44,M,96.0,2.0,afternoon,0.0,3.0,rear_end,none,20.0,6.0,3.0,roadway,1.0,0.0,2010.0,998.0,35_45,24.0,20.0,3.0,1,26.0,1
3329,3329,201011173925.0,0,201011173925.01.0,0.0,1.0,243.187,1.0,35_44,M,96.0,3.0,morning_rush,0.0,1.0,not_motor_vehicle,none,5.0,6.0,3.0,outside_traffic,2.0,0.0,2010.0,998.0,25_35,3.0,12.0,2.0,1,55.0,0
3330,3330,201011173932.0,0,201011173932.01.0,0.0,1.0,243.187,1.0,45_64,F,96.0,2.0,afternoon_rush,0.0,1.0,rear_end,none,23.0,6.0,3.0,roadway,2.0,0.0,2010.0,0.0,35_45,21.0,49.0,2.0,1,26.0,0
3331,3331,201011173932.0,0,201011173932.02.0,97.0,1.0,243.187,1.0,15_24,M,96.0,2.0,afternoon_rush,0.0,1.0,rear_end,none,23.0,6.0,3.0,roadway,2.0,0.0,2010.0,998.0,35_45,20.0,12.0,2.0,1,26.0,1
3333,3333,201011173947.0,0,201011173947.01.0,4.0,1.0,13.047,1.0,35_44,M,96.0,5.0,afternoon,0.0,2.0,rear_end,incap,17.0,7.0,1.0,roadway,0.0,0.0,2010.0,998.0,35_45,33.0,82.0,4.0,1,32.0,1
